data,atendente,supervisor,coordenador,operacao,cidade,estado,nome_indicador,numerador,denominador
2024-02-16,Atendente_15,Supervisor_5,Coordenador_2,Cobrança,Curitiba,RJ,CSAT,3,1
2024-03-31,Atendente_8,Supervisor_4,Coordenador_2,Vendas,São Paulo,RS,Atendidas,13,1
2024-03-31,Atendente_8,Supervisor_4,Coordenador_2,Vendas,São Paulo,RS,TMA,395,5
2024-03-31,Atendente_8,Supervisor_4,Coordenador_2,Vendas,São Paulo,RS,CSAT,12,3
2024-06-20,Atendente_12,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,RJ,Atendidas,9,1
2024-06-20,Atendente_12,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,RJ,TMA,329,34
2024-06-20,Atendente_12,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,RJ,CSAT,2,2
2024-01-10,Atendente_19,Supervisor_4,Coordenador_1,Suporte Técnico,Porto Alegre,RS,Atendidas,40,1
2024-01-10,Atendente_19,Supervisor_4,Coordenador_1,Suporte Técnico,Porto Alegre,RS,TMA,160,25
2024-01-10,Atendente_19,Supervisor_4,Coordenador_1,Suporte Técnico,Porto Alegre,RS,CSAT,14,9
2024-03-19,Atendente_14,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,PR,Atendidas,6,1
2024-03-19,Atendente_14,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,PR,TMA,98,23
2024-03-19,Atendente_14,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,PR,CSAT,42,9
2024-06-04,Atendente_16,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,SP,Atendidas,5,1
2024-06-04,Atendente_16,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,SP,TMA,337,41
2024-06-04,Atendente_16,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,SP,CSAT,29,8
2024-01-03,Atendente_5,Supervisor_5,Coordenador_1,Cobrança,São Paulo,RS,Atendidas,18,1
2024-01-03,Atendente_5,Supervisor_5,Coordenador_1,Cobrança,São Paulo,RS,TMA,260,10
2024-01-03,Atendente_5,Supervisor_5,Coordenador_1,Cobrança,São Paulo,RS,CSAT,25,7
2024-03-03,Atendente_15,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,PR,Atendidas,27,1
2024-03-03,Atendente_15,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,PR,TMA,166,35
2024-03-03,Atendente_15,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,PR,CSAT,17,5
2024-02-17,Atendente_19,Supervisor_4,Coordenador_2,SAC,Rio de Janeiro,PR,Atendidas,35,1
2024-02-17,Atendente_19,Supervisor_4,Coordenador_2,SAC,Rio de Janeiro,PR,TMA,557,35
2024-02-17,Atendente_19,Supervisor_4,Coordenador_2,SAC,Rio de Janeiro,PR,CSAT,16,8
2024-05-15,Atendente_17,Supervisor_1,Coordenador_2,Vendas,São Paulo,RJ,Atendidas,31,1
2024-05-15,Atendente_17,Supervisor_1,Coordenador_2,Vendas,São Paulo,RJ,TMA,464,25
2024-05-15,Atendente_17,Supervisor_1,Coordenador_2,Vendas,São Paulo,RJ,CSAT,8,7
2024-03-09,Atendente_12,Supervisor_3,Coordenador_1,Suporte Técnico,Porto Alegre,RS,Atendidas,26,1
2024-03-09,Atendente_12,Supervisor_3,Coordenador_1,Suporte Técnico,Porto Alegre,RS,TMA,574,46
2024-03-09,Atendente_12,Supervisor_3,Coordenador_1,Suporte Técnico,Porto Alegre,RS,CSAT,12,4
2024-04-10,Atendente_13,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,RJ,Atendidas,22,1
2024-04-10,Atendente_13,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,RJ,TMA,469,23
2024-04-10,Atendente_13,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,RJ,CSAT,3,2
2024-01-23,Atendente_1,Supervisor_4,Coordenador_1,Vendas,Porto Alegre,PR,Atendidas,19,1
2024-01-23,Atendente_1,Supervisor_4,Coordenador_1,Vendas,Porto Alegre,PR,TMA,256,32
2024-01-23,Atendente_1,Supervisor_4,Coordenador_1,Vendas,Porto Alegre,PR,CSAT,20,7
2024-06-26,Atendente_6,Supervisor_2,Coordenador_2,Suporte Técnico,São Paulo,SP,Atendidas,21,1
2024-06-26,Atendente_6,Supervisor_2,Coordenador_2,Suporte Técnico,São Paulo,SP,TMA,510,26
2024-06-26,Atendente_6,Supervisor_2,Coordenador_2,Suporte Técnico,São Paulo,SP,CSAT,1,1
2024-01-14,Atendente_5,Supervisor_2,Coordenador_1,Cobrança,Belo Horizonte,RJ,Atendidas,43,1
2024-01-14,Atendente_5,Supervisor_2,Coordenador_1,Cobrança,Belo Horizonte,RJ,TMA,223,12
2024-01-14,Atendente_5,Supervisor_2,Coordenador_1,Cobrança,Belo Horizonte,RJ,CSAT,24,5
2024-02-04,Atendente_4,Supervisor_2,Coordenador_1,SAC,São Paulo,RJ,Atendidas,48,1
2024-02-04,Atendente_4,Supervisor_2,Coordenador_1,SAC,São Paulo,RJ,TMA,522,16
2024-02-04,Atendente_4,Supervisor_2,Coordenador_1,SAC,São Paulo,RJ,CSAT,10,6
2024-05-18,Atendente_13,Supervisor_4,Coordenador_2,Cobrança,São Paulo,MG,Atendidas,14,1
2024-05-18,Atendente_13,Supervisor_4,Coordenador_2,Cobrança,São Paulo,MG,TMA,361,9
2024-05-18,Atendente_13,Supervisor_4,Coordenador_2,Cobrança,São Paulo,MG,CSAT,21,5
2024-07-16,Atendente_17,Supervisor_3,Coordenador_2,Vendas,Rio de Janeiro,SP,Atendidas,12,1
2024-07-16,Atendente_17,Supervisor_3,Coordenador_2,Vendas,Rio de Janeiro,SP,TMA,191,49
2024-07-16,Atendente_17,Supervisor_3,Coordenador_2,Vendas,Rio de Janeiro,SP,CSAT,23,6
2024-07-09,Atendente_6,Supervisor_3,Coordenador_2,Suporte Técnico,Rio de Janeiro,PR,Atendidas,30,1
2024-07-09,Atendente_6,Supervisor_3,Coordenador_2,Suporte Técnico,Rio de Janeiro,PR,TMA,469,32
2024-07-09,Atendente_6,Supervisor_3,Coordenador_2,Suporte Técnico,Rio de Janeiro,PR,CSAT,12,9
2024-01-21,Atendente_3,Supervisor_1,Coordenador_1,Suporte Técnico,Porto Alegre,PR,Atendidas,49,1
2024-01-21,Atendente_3,Supervisor_1,Coordenador_1,Suporte Técnico,Porto Alegre,PR,TMA,541,47
2024-01-21,Atendente_3,Supervisor_1,Coordenador_1,Suporte Técnico,Porto Alegre,PR,CSAT,7,4
2024-06-11,Atendente_8,Supervisor_2,Coordenador_1,SAC,Curitiba,RJ,Atendidas,29,1
2024-06-11,Atendente_8,Supervisor_2,Coordenador_1,SAC,Curitiba,RJ,TMA,102,40
2024-06-11,Atendente_8,Supervisor_2,Coordenador_1,SAC,Curitiba,RJ,CSAT,39,9
2024-02-08,Atendente_16,Supervisor_1,Coordenador_1,Vendas,Rio de Janeiro,RJ,Atendidas,23,1
2024-02-08,Atendente_16,Supervisor_1,Coordenador_1,Vendas,Rio de Janeiro,RJ,TMA,155,17
2024-02-08,Atendente_16,Supervisor_1,Coordenador_1,Vendas,Rio de Janeiro,RJ,CSAT,11,4
2024-03-19,Atendente_16,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,RS,Atendidas,15,1
2024-03-19,Atendente_16,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,RS,TMA,175,36
2024-03-19,Atendente_16,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,RS,CSAT,37,9
2024-04-12,Atendente_8,Supervisor_1,Coordenador_1,SAC,Belo Horizonte,PR,Atendidas,30,1
2024-04-12,Atendente_8,Supervisor_1,Coordenador_1,SAC,Belo Horizonte,PR,TMA,217,32
2024-04-12,Atendente_8,Supervisor_1,Coordenador_1,SAC,Belo Horizonte,PR,CSAT,29,9
2024-02-01,Atendente_3,Supervisor_2,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,Atendidas,22,1
2024-02-01,Atendente_3,Supervisor_2,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,TMA,513,18
2024-02-01,Atendente_3,Supervisor_2,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,CSAT,19,6
2024-03-03,Atendente_12,Supervisor_4,Coordenador_1,Cobrança,Curitiba,RJ,Atendidas,32,1
2024-03-03,Atendente_12,Supervisor_4,Coordenador_1,Cobrança,Curitiba,RJ,TMA,468,36
2024-03-03,Atendente_12,Supervisor_4,Coordenador_1,Cobrança,Curitiba,RJ,CSAT,21,6
2024-05-11,Atendente_11,Supervisor_1,Coordenador_1,Cobrança,São Paulo,SP,Atendidas,38,1
2024-05-11,Atendente_11,Supervisor_1,Coordenador_1,Cobrança,São Paulo,SP,TMA,526,33
2024-05-11,Atendente_11,Supervisor_1,Coordenador_1,Cobrança,São Paulo,SP,CSAT,23,6
2024-01-09,Atendente_17,Supervisor_4,Coordenador_1,Cobrança,Curitiba,RS,Atendidas,28,1
2024-01-09,Atendente_17,Supervisor_4,Coordenador_1,Cobrança,Curitiba,RS,TMA,327,31
2024-01-09,Atendente_17,Supervisor_4,Coordenador_1,Cobrança,Curitiba,RS,CSAT,9,4
2024-06-03,Atendente_1,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,SP,Atendidas,42,1
2024-06-03,Atendente_1,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,SP,TMA,335,42
2024-06-03,Atendente_1,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,SP,CSAT,21,6
2024-03-15,Atendente_11,Supervisor_3,Coordenador_1,SAC,Curitiba,SP,Atendidas,24,1
2024-03-15,Atendente_11,Supervisor_3,Coordenador_1,SAC,Curitiba,SP,TMA,84,40
2024-03-15,Atendente_11,Supervisor_3,Coordenador_1,SAC,Curitiba,SP,CSAT,21,6
2024-03-08,Atendente_18,Supervisor_2,Coordenador_1,SAC,Porto Alegre,SP,Atendidas,9,1
2024-03-08,Atendente_18,Supervisor_2,Coordenador_1,SAC,Porto Alegre,SP,TMA,102,15
2024-03-08,Atendente_18,Supervisor_2,Coordenador_1,SAC,Porto Alegre,SP,CSAT,2,2
2024-02-11,Atendente_11,Supervisor_3,Coordenador_2,Cobrança,Porto Alegre,PR,Atendidas,17,1
2024-02-11,Atendente_11,Supervisor_3,Coordenador_2,Cobrança,Porto Alegre,PR,TMA,294,25
2024-02-11,Atendente_11,Supervisor_3,Coordenador_2,Cobrança,Porto Alegre,PR,CSAT,25,9
2024-06-07,Atendente_1,Supervisor_1,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,Atendidas,11,1
2024-06-07,Atendente_1,Supervisor_1,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,TMA,351,10
2024-06-07,Atendente_1,Supervisor_1,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,CSAT,6,6
2024-06-14,Atendente_12,Supervisor_2,Coordenador_2,SAC,São Paulo,SP,Atendidas,8,1
2024-06-14,Atendente_12,Supervisor_2,Coordenador_2,SAC,São Paulo,SP,TMA,424,48
2024-06-14,Atendente_12,Supervisor_2,Coordenador_2,SAC,São Paulo,SP,CSAT,7,3
2024-07-22,Atendente_8,Supervisor_3,Coordenador_1,Suporte Técnico,Rio de Janeiro,RS,Atendidas,27,1
2024-07-22,Atendente_8,Supervisor_3,Coordenador_1,Suporte Técnico,Rio de Janeiro,RS,TMA,220,19
2024-07-22,Atendente_8,Supervisor_3,Coordenador_1,Suporte Técnico,Rio de Janeiro,RS,CSAT,10,3
2024-06-20,Atendente_17,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,RS,Atendidas,8,1
2024-06-20,Atendente_17,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,RS,TMA,587,31
2024-06-20,Atendente_17,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,RS,CSAT,3,2
2024-02-29,Atendente_8,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,SP,Atendidas,13,1
2024-02-29,Atendente_8,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,SP,TMA,184,35
2024-02-29,Atendente_8,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,SP,CSAT,2,1
2024-03-09,Atendente_10,Supervisor_3,Coordenador_2,Cobrança,Belo Horizonte,SP,Atendidas,36,1
2024-03-09,Atendente_10,Supervisor_3,Coordenador_2,Cobrança,Belo Horizonte,SP,TMA,577,13
2024-03-09,Atendente_10,Supervisor_3,Coordenador_2,Cobrança,Belo Horizonte,SP,CSAT,12,6
2024-03-19,Atendente_4,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,PR,Atendidas,19,1
2024-03-19,Atendente_4,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,PR,TMA,60,16
2024-03-19,Atendente_4,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,PR,CSAT,12,4
2024-05-07,Atendente_10,Supervisor_1,Coordenador_2,Cobrança,Rio de Janeiro,RS,Atendidas,12,1
2024-05-07,Atendente_10,Supervisor_1,Coordenador_2,Cobrança,Rio de Janeiro,RS,TMA,212,34
2024-05-07,Atendente_10,Supervisor_1,Coordenador_2,Cobrança,Rio de Janeiro,RS,CSAT,3,2
2024-05-30,Atendente_7,Supervisor_3,Coordenador_2,Suporte Técnico,Curitiba,PR,Atendidas,45,1
2024-05-30,Atendente_7,Supervisor_3,Coordenador_2,Suporte Técnico,Curitiba,PR,TMA,352,40
2024-05-30,Atendente_7,Supervisor_3,Coordenador_2,Suporte Técnico,Curitiba,PR,CSAT,6,5
2024-04-04,Atendente_7,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,RS,Atendidas,41,1
2024-04-04,Atendente_7,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,RS,TMA,306,34
2024-04-04,Atendente_7,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,RS,CSAT,13,3
2024-01-10,Atendente_20,Supervisor_5,Coordenador_2,Cobrança,São Paulo,PR,Atendidas,5,1
2024-01-10,Atendente_20,Supervisor_5,Coordenador_2,Cobrança,São Paulo,PR,TMA,492,47
2024-01-10,Atendente_20,Supervisor_5,Coordenador_2,Cobrança,São Paulo,PR,CSAT,18,5
2024-06-28,Atendente_14,Supervisor_1,Coordenador_1,SAC,Porto Alegre,MG,Atendidas,41,1
2024-06-28,Atendente_14,Supervisor_1,Coordenador_1,SAC,Porto Alegre,MG,TMA,216,36
2024-06-28,Atendente_14,Supervisor_1,Coordenador_1,SAC,Porto Alegre,MG,CSAT,39,9
2024-02-04,Atendente_4,Supervisor_3,Coordenador_2,Suporte Técnico,Belo Horizonte,PR,Atendidas,16,1
2024-02-04,Atendente_4,Supervisor_3,Coordenador_2,Suporte Técnico,Belo Horizonte,PR,TMA,390,26
2024-02-04,Atendente_4,Supervisor_3,Coordenador_2,Suporte Técnico,Belo Horizonte,PR,CSAT,8,8
2024-02-09,Atendente_13,Supervisor_4,Coordenador_1,SAC,Porto Alegre,RS,Atendidas,37,1
2024-02-09,Atendente_13,Supervisor_4,Coordenador_1,SAC,Porto Alegre,RS,TMA,576,42
2024-02-09,Atendente_13,Supervisor_4,Coordenador_1,SAC,Porto Alegre,RS,CSAT,6,3
2024-06-24,Atendente_11,Supervisor_3,Coordenador_1,SAC,São Paulo,RJ,Atendidas,24,1
2024-06-24,Atendente_11,Supervisor_3,Coordenador_1,SAC,São Paulo,RJ,TMA,493,39
2024-06-24,Atendente_11,Supervisor_3,Coordenador_1,SAC,São Paulo,RJ,CSAT,12,8
2024-03-25,Atendente_11,Supervisor_2,Coordenador_2,Suporte Técnico,Porto Alegre,MG,Atendidas,21,1
2024-03-25,Atendente_11,Supervisor_2,Coordenador_2,Suporte Técnico,Porto Alegre,MG,TMA,141,7
2024-03-25,Atendente_11,Supervisor_2,Coordenador_2,Suporte Técnico,Porto Alegre,MG,CSAT,18,8
2024-01-04,Atendente_15,Supervisor_3,Coordenador_1,Cobrança,Porto Alegre,RJ,Atendidas,22,1
2024-01-04,Atendente_15,Supervisor_3,Coordenador_1,Cobrança,Porto Alegre,RJ,TMA,117,47
2024-01-04,Atendente_15,Supervisor_3,Coordenador_1,Cobrança,Porto Alegre,RJ,CSAT,44,9
2024-02-29,Atendente_10,Supervisor_2,Coordenador_2,SAC,Belo Horizonte,SP,Atendidas,36,1
2024-02-29,Atendente_10,Supervisor_2,Coordenador_2,SAC,Belo Horizonte,SP,TMA,93,37
2024-02-29,Atendente_10,Supervisor_2,Coordenador_2,SAC,Belo Horizonte,SP,CSAT,22,8
2024-02-11,Atendente_8,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RJ,Atendidas,46,1
2024-02-11,Atendente_8,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RJ,TMA,88,41
2024-02-11,Atendente_8,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RJ,CSAT,23,5
2024-02-14,Atendente_2,Supervisor_3,Coordenador_2,Cobrança,Rio de Janeiro,RS,Atendidas,19,1
2024-02-14,Atendente_2,Supervisor_3,Coordenador_2,Cobrança,Rio de Janeiro,RS,TMA,400,8
2024-02-14,Atendente_2,Supervisor_3,Coordenador_2,Cobrança,Rio de Janeiro,RS,CSAT,10,6
2024-05-05,Atendente_5,Supervisor_2,Coordenador_2,SAC,Rio de Janeiro,RS,Atendidas,23,1
2024-05-05,Atendente_5,Supervisor_2,Coordenador_2,SAC,Rio de Janeiro,RS,TMA,587,15
2024-05-05,Atendente_5,Supervisor_2,Coordenador_2,SAC,Rio de Janeiro,RS,CSAT,17,6
2024-07-18,Atendente_12,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,RJ,Atendidas,10,1
2024-07-18,Atendente_12,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,RJ,TMA,489,20
2024-07-18,Atendente_12,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,RJ,CSAT,9,3
2024-01-12,Atendente_7,Supervisor_4,Coordenador_2,SAC,Porto Alegre,RS,Atendidas,9,1
2024-01-12,Atendente_7,Supervisor_4,Coordenador_2,SAC,Porto Alegre,RS,TMA,369,19
2024-01-12,Atendente_7,Supervisor_4,Coordenador_2,SAC,Porto Alegre,RS,CSAT,36,9
2024-01-24,Atendente_2,Supervisor_5,Coordenador_2,SAC,Curitiba,PR,Atendidas,32,1
2024-01-24,Atendente_2,Supervisor_5,Coordenador_2,SAC,Curitiba,PR,TMA,434,26
2024-01-24,Atendente_2,Supervisor_5,Coordenador_2,SAC,Curitiba,PR,CSAT,11,5
2024-02-20,Atendente_2,Supervisor_5,Coordenador_1,Vendas,Curitiba,RJ,Atendidas,6,1
2024-02-20,Atendente_2,Supervisor_5,Coordenador_1,Vendas,Curitiba,RJ,TMA,244,48
2024-02-20,Atendente_2,Supervisor_5,Coordenador_1,Vendas,Curitiba,RJ,CSAT,14,6
2024-05-07,Atendente_3,Supervisor_4,Coordenador_2,Vendas,Rio de Janeiro,RJ,Atendidas,9,1
2024-05-07,Atendente_3,Supervisor_4,Coordenador_2,Vendas,Rio de Janeiro,RJ,TMA,524,15
2024-05-07,Atendente_3,Supervisor_4,Coordenador_2,Vendas,Rio de Janeiro,RJ,CSAT,19,9
2024-04-05,Atendente_9,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,PR,Atendidas,10,1
2024-04-05,Atendente_9,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,PR,TMA,456,35
2024-04-05,Atendente_9,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,PR,CSAT,16,8
2024-07-21,Atendente_3,Supervisor_4,Coordenador_1,Suporte Técnico,Porto Alegre,MG,Atendidas,9,1
2024-07-21,Atendente_3,Supervisor_4,Coordenador_1,Suporte Técnico,Porto Alegre,MG,TMA,193,30
2024-07-21,Atendente_3,Supervisor_4,Coordenador_1,Suporte Técnico,Porto Alegre,MG,CSAT,10,9
2024-04-10,Atendente_7,Supervisor_1,Coordenador_1,SAC,Belo Horizonte,RJ,Atendidas,40,1
2024-04-10,Atendente_7,Supervisor_1,Coordenador_1,SAC,Belo Horizonte,RJ,TMA,320,32
2024-04-10,Atendente_7,Supervisor_1,Coordenador_1,SAC,Belo Horizonte,RJ,CSAT,7,6
2024-01-13,Atendente_18,Supervisor_3,Coordenador_2,Vendas,Porto Alegre,SP,Atendidas,19,1
2024-01-13,Atendente_18,Supervisor_3,Coordenador_2,Vendas,Porto Alegre,SP,TMA,217,37
2024-01-13,Atendente_18,Supervisor_3,Coordenador_2,Vendas,Porto Alegre,SP,CSAT,4,3
2024-02-12,Atendente_11,Supervisor_5,Coordenador_1,Cobrança,Curitiba,MG,Atendidas,49,1
2024-02-12,Atendente_11,Supervisor_5,Coordenador_1,Cobrança,Curitiba,MG,TMA,596,28
2024-02-12,Atendente_11,Supervisor_5,Coordenador_1,Cobrança,Curitiba,MG,CSAT,5,3
2024-06-29,Atendente_3,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,SP,Atendidas,5,1
2024-06-29,Atendente_3,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,SP,TMA,153,10
2024-06-29,Atendente_3,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,SP,CSAT,5,3
2024-07-27,Atendente_13,Supervisor_3,Coordenador_1,SAC,Rio de Janeiro,PR,Atendidas,40,1
2024-07-27,Atendente_13,Supervisor_3,Coordenador_1,SAC,Rio de Janeiro,PR,TMA,290,29
2024-07-27,Atendente_13,Supervisor_3,Coordenador_1,SAC,Rio de Janeiro,PR,CSAT,16,5
2024-01-15,Atendente_8,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,MG,Atendidas,38,1
2024-01-15,Atendente_8,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,MG,TMA,285,43
2024-01-15,Atendente_8,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,MG,CSAT,21,8
2024-03-29,Atendente_13,Supervisor_1,Coordenador_1,Cobrança,Belo Horizonte,SP,Atendidas,22,1
2024-03-29,Atendente_13,Supervisor_1,Coordenador_1,Cobrança,Belo Horizonte,SP,TMA,115,40
2024-03-29,Atendente_13,Supervisor_1,Coordenador_1,Cobrança,Belo Horizonte,SP,CSAT,12,3
2024-01-20,Atendente_11,Supervisor_1,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,Atendidas,44,1
2024-01-20,Atendente_11,Supervisor_1,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,TMA,374,33
2024-01-20,Atendente_11,Supervisor_1,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,CSAT,10,3
2024-05-23,Atendente_17,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,MG,Atendidas,49,1
2024-05-23,Atendente_17,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,MG,TMA,374,26
2024-05-23,Atendente_17,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,MG,CSAT,13,4
2024-04-13,Atendente_9,Supervisor_5,Coordenador_1,Cobrança,Belo Horizonte,RJ,Atendidas,47,1
2024-04-13,Atendente_9,Supervisor_5,Coordenador_1,Cobrança,Belo Horizonte,RJ,TMA,159,27
2024-04-13,Atendente_9,Supervisor_5,Coordenador_1,Cobrança,Belo Horizonte,RJ,CSAT,6,2
2024-03-31,Atendente_20,Supervisor_4,Coordenador_1,Suporte Técnico,Curitiba,RS,Atendidas,48,1
2024-03-31,Atendente_20,Supervisor_4,Coordenador_1,Suporte Técnico,Curitiba,RS,TMA,510,7
2024-03-31,Atendente_20,Supervisor_4,Coordenador_1,Suporte Técnico,Curitiba,RS,CSAT,3,1
2024-04-09,Atendente_13,Supervisor_3,Coordenador_1,Vendas,Belo Horizonte,RS,Atendidas,24,1
2024-04-09,Atendente_13,Supervisor_3,Coordenador_1,Vendas,Belo Horizonte,RS,TMA,503,15
2024-04-09,Atendente_13,Supervisor_3,Coordenador_1,Vendas,Belo Horizonte,RS,CSAT,27,8
2024-07-14,Atendente_17,Supervisor_5,Coordenador_2,Vendas,Belo Horizonte,RS,Atendidas,6,1
2024-07-14,Atendente_17,Supervisor_5,Coordenador_2,Vendas,Belo Horizonte,RS,TMA,548,37
2024-07-14,Atendente_17,Supervisor_5,Coordenador_2,Vendas,Belo Horizonte,RS,CSAT,11,9
2024-01-11,Atendente_17,Supervisor_2,Coordenador_1,Cobrança,Belo Horizonte,MG,Atendidas,29,1
2024-01-11,Atendente_17,Supervisor_2,Coordenador_1,Cobrança,Belo Horizonte,MG,TMA,270,8
2024-01-11,Atendente_17,Supervisor_2,Coordenador_1,Cobrança,Belo Horizonte,MG,CSAT,20,7
2024-03-30,Atendente_13,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,MG,Atendidas,25,1
2024-03-30,Atendente_13,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,MG,TMA,411,10
2024-03-30,Atendente_13,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,MG,CSAT,20,5
2024-04-24,Atendente_5,Supervisor_3,Coordenador_2,SAC,Curitiba,SP,Atendidas,26,1
2024-04-24,Atendente_5,Supervisor_3,Coordenador_2,SAC,Curitiba,SP,TMA,207,43
2024-04-24,Atendente_5,Supervisor_3,Coordenador_2,SAC,Curitiba,SP,CSAT,20,8
2024-06-07,Atendente_14,Supervisor_2,Coordenador_2,Cobrança,Rio de Janeiro,MG,Atendidas,22,1
2024-06-07,Atendente_14,Supervisor_2,Coordenador_2,Cobrança,Rio de Janeiro,MG,TMA,345,24
2024-06-07,Atendente_14,Supervisor_2,Coordenador_2,Cobrança,Rio de Janeiro,MG,CSAT,32,7
2024-04-19,Atendente_2,Supervisor_3,Coordenador_2,Cobrança,Curitiba,RS,Atendidas,48,1
2024-04-19,Atendente_2,Supervisor_3,Coordenador_2,Cobrança,Curitiba,RS,TMA,343,30
2024-04-19,Atendente_2,Supervisor_3,Coordenador_2,Cobrança,Curitiba,RS,CSAT,10,8
2024-05-10,Atendente_15,Supervisor_2,Coordenador_2,Vendas,Rio de Janeiro,MG,Atendidas,9,1
2024-05-10,Atendente_15,Supervisor_2,Coordenador_2,Vendas,Rio de Janeiro,MG,TMA,534,25
2024-05-10,Atendente_15,Supervisor_2,Coordenador_2,Vendas,Rio de Janeiro,MG,CSAT,2,1
2024-06-17,Atendente_7,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,RS,Atendidas,37,1
2024-06-17,Atendente_7,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,RS,TMA,136,8
2024-06-17,Atendente_7,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,RS,CSAT,5,4
2024-01-19,Atendente_18,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RS,Atendidas,24,1
2024-01-19,Atendente_18,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RS,TMA,418,37
2024-01-19,Atendente_18,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RS,CSAT,2,2
2024-01-26,Atendente_7,Supervisor_3,Coordenador_2,SAC,São Paulo,SP,Atendidas,48,1
2024-01-26,Atendente_7,Supervisor_3,Coordenador_2,SAC,São Paulo,SP,TMA,89,9
2024-01-26,Atendente_7,Supervisor_3,Coordenador_2,SAC,São Paulo,SP,CSAT,4,4
2024-04-13,Atendente_8,Supervisor_4,Coordenador_1,SAC,Porto Alegre,RS,Atendidas,48,1
2024-04-13,Atendente_8,Supervisor_4,Coordenador_1,SAC,Porto Alegre,RS,TMA,306,25
2024-04-13,Atendente_8,Supervisor_4,Coordenador_1,SAC,Porto Alegre,RS,CSAT,9,6
2024-03-03,Atendente_4,Supervisor_2,Coordenador_1,Cobrança,Curitiba,SP,Atendidas,39,1
